productionvolume,productioncost,supplierquality,defectrate,qualityscore,maintenancehours,stockoutrate,safetyincidents,energyefficiency,defectstatus
807,5804.521872812463,83.00990996145171,3.363549418931402,98.54748663826604,4,0.0739671260949634,8,0.4493260915477469,1
715,15329.474439618134,93.66351126479636,0.8486860885272115,89.97161442197,23,0.0820693961186175,9,0.1734364281217768,1
740,10582.598828703456,83.18789769542805,2.3496915443941875,87.5363734582283,23,0.0582964566694568,9,0.1108155333426736,1
325,7466.082936183181,84.82488672076056,0.7207410766450724,87.40119797076754,10,0.0437700005935748,2,0.4855251975360669,0
198,5327.350951632343,88.34328557951405,4.794556782304854,61.91244254809919,8,0.0573861735853586,0,0.4802305811595422,1
448,6893.9711234675415,88.86878205672087,1.5302405126275036,81.82297386981782,17,0.0324958492424622,1,0.4410106678781995,1
178,9072.380038140667,82.9490783485227,4.147995980675805,60.38665066760729,19,0.084890456255563,8,0.2417889001753417,1
696,9536.994761922046,82.72742210058917,0.7909949473275679,91.48491451757768,12,0.0271280899502745,0,0.1601986430946803,1
158,13747.862064156465,91.9212786220119,0.5670961886966355,70.06977857130121,20,0.0374532428420174,6,0.3222962144557499,1
728,12647.810143256866,84.59432567366463,3.1431505075586874,68.54851899410316,13,0.0838411722640135,2,0.1532446452889435,1
494,13928.445990791024,92.25368689349214,4.480120911089874,86.8404989937948,11,0.0445008250216681,2,0.2544270733441499,1
188,14827.60571786507,80.95562729362811,4.637887830107746,61.120212778898335,1,0.0269958324901058,2,0.1932148026236392,1
631,14566.612127683871,97.42667184680565,3.498373954077316,73.63743521256782,6,0.0892090833390705,0,0.3721881048709485,1
546,13121.114110213775,94.24440410354318,4.437452727609896,67.31550603586211,20,0.0651264706617828,0,0.1920049360060658,1
566,8089.700538154425,86.26735388914557,2.8073141162835133,80.1638045870411,15,0.0557781854212932,6,0.3477135443267163,0
919,7950.322959692346,99.47485164076988,1.6329172394545162,75.37714932269532,1,0.0949918181499194,1,0.3688109582740584,1
545,18198.71940090522,82.43778424160718,4.42686509461039,85.6546727690121,22,0.0253129013523594,4,0.1853547650891618,1
478,9515.691167514697,84.07022216663773,1.8071672252402464,87.67640106478248,1,0.0701459119437275,1,0.2547892979272735,0
792,13710.486268314276,87.96957524218429,2.492917277476508,79.0826699826909,19,0.0659023986266792,5,0.3730757516384658,1
959,18775.96313122337,93.74873721881735,1.956482514661101,66.06826462015593,0,0.0067984463215628,6,0.4472381875321291,1
312,13018.388287344633,82.06293521756722,4.013230980679351,60.4875020404697,17,0.0352528462578349,6,0.1242672561512735,0
326,6803.108436808643,86.77013758850946,4.647773392389797,88.34817156854587,15,0.0754700176411398,3,0.2790973226193916,1
206,17014.710506050473,92.07606157687506,4.992381186718947,64.71625247281136,13,0.0485217014732187,6,0.11140191956823,1
835,13396.33525457574,88.63614190215554,2.033944428127714,90.73459970770402,16,0.0311707911962548,3,0.3353188231909039,1
951,16426.972870665457,93.11641534654784,1.8942789718745523,81.06757435705404,11,0.0112157550865868,1,0.4733171170310886,1
846,13086.41829104013,88.20997427394758,4.318644456638952,89.22240323589861,13,0.0413612862985087,0,0.3944951818685442,1
222,17423.738786558275,97.26863155578768,1.0309054974666156,86.90594957729485,21,0.0182894636947627,9,0.3942647530198125,1
920,16839.39272479528,91.81609067035832,4.463368596833853,78.28009237507763,15,0.0326213523747331,7,0.3503567242629709,1
392,14871.533270847382,81.56676435524014,0.7518450076790316,70.10831438836499,14,0.0186184342616522,5,0.2029295195079804,1
223,17621.7132962714,84.95263286142877,0.6153451244799016,98.56583183462232,22,0.0838587758199051,2,0.4956681603068377,1
953,13039.026182781774,88.7556295459924,3.206154321455299,95.5555175862593,10,0.0130121070863885,1,0.4273220176803051,1
973,10830.8952181482,84.33628551858217,2.1897375859472943,63.715988579764776,21,0.0044443476324523,0,0.4962703911303233,1
878,10883.266901503102,93.21454786218304,1.9969452540727304,91.78648617175848,7,0.0135754341195232,6,0.3640521555802213,1
902,17966.498703025463,83.03960364948102,1.6002837380499135,97.4904817911136,3,0.0019171557564015,9,0.3343183489153223,1
341,14634.882888578411,84.07069747773792,3.316309997227745,65.4752127876731,21,0.03735590977466,1,0.2382147030782719,1
603,14895.354093957116,91.13636720556616,2.8375374493290035,99.5109332854849,17,0.0800881712155366,2,0.3054852127707774,1
851,10177.88312741316,89.97935888441586,4.664949466380006,87.12290049287667,11,0.0839191691142181,3,0.2005234895700985,1
730,7924.374072479458,81.30001577897777,3.552920001539316,71.2524188188297,7,0.0068308520848893,5,0.3738787715713824,0
308,5707.950525460685,93.61166185837534,2.104503006597603,80.19843675768671,1,0.0271526124031658,6,0.2543692146222249,0
227,7988.295287556148,91.03657467068336,3.275205488452107,84.82547808483038,4,0.0413481958513,7,0.2161949996777322,1
636,5079.702135025189,81.05871871137637,1.138229729094537,94.63365901679768,20,0.0253963376857127,2,0.2374185799876954,1
809,12849.94446792112,86.06439567688501,1.321932284346975,96.6276540020655,2,0.0820657770285559,6,0.2801278403501442,1
150,6845.049426856184,97.39391769703268,0.569671066118819,72.17773795961496,11,0.0582535811198506,5,0.3572924010643866,1
760,10257.808014292426,81.72232221012747,1.6598302759018335,65.35994724822683,22,0.0949375745756916,1,0.3829016420271119,1
640,17613.630656043606,83.09685363240455,1.4318817119946967,91.37178819154906,17,0.0524399972440859,9,0.1543974603343389,1
630,9550.783154436998,87.62293764069472,3.76591493953974,75.29023658625619,11,0.0265039089494522,6,0.2310935219359556,1
960,17314.715259487115,84.82699407675,1.6000349461549794,72.826589048914,1,0.0644435862827943,3,0.1364323091082727,1
534,16381.643806359878,81.63876878076292,4.871308318738908,94.37690363445218,16,0.0166201442669047,4,0.3772435869432489,1
179,16593.822228141726,85.62569127106069,3.913050862891069,63.56064498935585,9,0.0668998677113004,4,0.1226014882918478,1
260,18998.0763163896,89.95897185164527,2.0179828899653667,98.66459969056856,11,0.0212377629165473,8,0.115876342939924,1
921,7779.952692930717,93.86755077037704,2.814724609299591,73.97700450775153,10,0.0534404231272184,5,0.1531864192096373,1
623,15096.381963668257,96.1178233839371,1.2781512393226753,94.45899249370775,20,0.0186188218978142,5,0.2333821313088965,1
210,15934.088001577358,85.72518070766367,3.166188820843663,81.02527658398016,14,0.0081622980445579,4,0.1710778755397609,1
480,18249.10402139336,96.65787189774458,2.428537270125638,76.84918934741984,11,0.0845652910757689,4,0.2287832490721528,1
870,19155.52389230331,88.55083710719424,0.6445389023051651,80.2402133906775,15,0.0430564842169864,6,0.1561569135453048,1
242,12725.084895645849,88.72140960438625,4.163307293240063,65.4095931193889,13,0.0839983024861747,8,0.3722038268521339,1
759,14957.367122790876,85.35548629208235,1.845789393239794,80.88193664685033,1,0.0113143960588998,9,0.4857480105407115,0
832,9744.052245939602,88.1354749714401,3.2190777964946404,78.85472622805963,11,0.0704033221489653,1,0.2773512537022409,1
370,17597.03428453426,92.85554826959856,3.4412132864085194,86.78892031324602,19,0.0237276278383752,7,0.4053079342403816,1
248,14037.037556858995,96.94593491070988,4.897153997601826,63.152267921816296,1,0.0217149202258732,6,0.2841911337747795,1
507,12261.156045653024,96.5106968304083,3.436370949876885,67.62993054823211,9,0.0945602778526021,0,0.3826991614305021,1
473,11894.973056039918,90.03739062049007,2.731280139968108,67.42298410980192,0,0.0501492146395068,8,0.3630101311342113,1
568,10128.579171582354,93.10871956881324,4.087578087602601,60.13515387233649,7,0.0321640834648398,6,0.1180080597828416,1
976,11457.940076933111,83.73180193746335,2.0586357639882245,90.23496604713549,0,0.0649060250571383,2,0.3986727542606941,1
420,11884.107748952303,89.39608642897363,4.41547456254847,72.16818072540015,13,0.0888915275296155,9,0.2000270851512516,1
102,14209.55459487849,89.67593793165592,1.4568043532869086,60.7887892881725,21,0.0619734836352806,2,0.2305304259971334,1
526,11113.763128607254,89.11133563980218,4.256593216609732,62.523006973718665,16,0.0370210467042887,8,0.4299587228835198,1
194,18990.65762199142,98.71046045517714,4.4241338067929,92.2925720307621,3,0.0951808285935552,1,0.3338588236461868,1
195,13153.073260139692,81.93389119575134,1.792456570073127,90.13552459679345,21,0.069560527716475,5,0.4448723167798661,1
142,15968.758840210628,91.78663289895457,1.5875205168767046,80.91310109243715,6,0.0378865764417403,2,0.2447723502770943,0
712,17676.81277244052,85.50380423546952,2.6951606681341955,60.25958085547989,19,0.0120782679640018,6,0.4813216305583696,1
504,11554.938284984311,92.7840365877992,1.8821747758547849,75.31868044257253,12,0.0464371758490893,2,0.2292895310414413,1
964,13653.218019668127,98.81279998372229,1.3033980704287167,75.65744080891423,2,0.0193397567486087,1,0.1891705962882195,1
315,10296.543334075845,93.5025977168884,1.2242165504108828,87.62026528044544,2,0.056913837370644,1,0.3451272752444335,0
566,11202.747954349386,91.70389570785709,1.516940445476716,80.6743410214927,2,0.0943609095104938,4,0.4948783897674744,0
835,15380.758295596172,88.28859624934073,1.4270783193111922,93.73929971257144,3,0.0057616565520395,5,0.2749479096338286,1
335,16143.222405019083,94.82617416701524,2.2778434642468666,76.59391879239293,23,0.0866828872101312,2,0.4858740689772021,1
376,15802.361913964103,80.75640273104071,4.537418589193061,87.89432267335081,1,0.0922108590408457,2,0.2423286257404455,1
857,8416.246041548144,83.3749887679646,3.554952045757685,80.92712039358003,11,0.0570590366170213,4,0.4570579759188434,1
282,5550.694152245999,84.02273085180755,1.346828761255755,89.75552576474476,3,0.0143561121557378,4,0.1724826726907742,0
506,12986.310234128256,97.25919246626036,3.2637321617728947,89.45976834867116,23,0.0759933211169493,8,0.1082484306107616,1
742,17381.23496185922,98.13733154679672,3.03998828744216,75.685393164111,1,0.0265480204539679,6,0.3664489939648112,1
387,9728.591519741763,88.31549601979303,4.744234075340072,82.8793074137605,5,0.0608420811885399,3,0.2845844516086747,1
963,10896.558613391016,95.42449630580808,3.2164003602769453,88.87695879715733,17,0.0250045476258628,1,0.1297741290789191,1
495,7143.139420091176,95.92781445239416,2.1957600245727456,77.81179089500841,7,0.0120366738515011,7,0.1160795913993971,0
323,19675.32180585285,97.80441341109112,0.6570763658289918,88.51835262238104,3,0.0343147254857806,6,0.4401970312595102,0
161,15380.16883919982,97.56504935464692,1.9863995242858088,94.19336604949343,8,0.0250444479553577,2,0.2114162543061929,0
866,7880.350537045168,97.47111152454178,0.9950955934616448,64.80766165782154,21,0.0159750631044434,5,0.3486282023484886,1
443,5139.974297406399,90.92814148424264,1.2167736680725632,87.73703368065094,21,0.044999578716994,1,0.4523583213649131,1
880,15761.974859178685,90.0714014880711,2.7504155110200497,97.87159106900636,18,0.0245435684723879,1,0.1705194026593581,1
825,13402.522751927629,96.52929218984366,2.477517004818141,82.31794965737922,9,0.0673888512119133,9,0.3207744188986637,1
111,10970.07939431754,89.67754529128518,4.178895871811543,71.06679768716327,9,0.0761024700668124,9,0.4304223001953873,1
386,5597.171591686308,87.39475621745378,3.4538591040335285,96.20336151043816,7,0.0786332039590492,9,0.3788107549264722,1
923,19369.011815851554,99.24676114962412,0.5349184175184102,85.94887520619622,5,0.0340547285317087,6,0.1490908683491286,1
305,18579.48498515773,84.55265071638784,4.030295610548989,88.70147454050507,1,0.0052321477076266,8,0.2197106030721247,1
886,17597.024099966402,90.17411968432532,4.14592632276501,67.11193354260995,17,0.0720300333275094,8,0.4093431526441232,1
675,13799.35877425494,99.78433366841172,2.417450692913871,97.45785691247028,15,0.0424125588099373,1,0.4982701735049425,1
215,14255.99774176702,80.9861797421965,2.2582284901458083,62.06219493065005,10,0.0740595486887203,5,0.1300091040291504,1
629,6788.1566426086,89.29165528878492,1.620042733369364,81.93327994119183,8,0.0949334774712437,6,0.3022120407659586,0
757,9055.899295767882,80.1723800518356,1.6811800462241453,91.42507217151991,15,0.0505553029322885,1,0.4618039759353867,1
894,19409.404632697995,97.49532125107989,4.377982279052096,74.85735802586929,12,0.0541701106498618,4,0.3739125927209503,1
223,13292.223135775235,89.53507751016656,4.050832922967621,97.493582524988,16,0.0562830495601794,4,0.3380429512638728,1
141,19882.03459217874,87.27451042271369,1.6810533634320064,88.73440875657526,17,0.0907808431974886,2,0.452504130507293,1
246,8407.693355352723,80.98588985528833,4.504689751505441,64.82953410835945,5,0.0255887213960862,0,0.215886367673727,1
943,14244.50728888586,90.56355442846036,4.8869264004405935,99.26437709328056,19,0.0529084564007549,1,0.110959908612736,1
157,7108.294513675412,93.50461675124076,1.851022001936239,91.03895634999552,0,0.098446563027428,8,0.4246388949861848,0
885,17365.256708740242,81.58499212259858,3.57240616130084,73.17549287946386,12,0.0383914560501209,6,0.2708938930195482,1
812,14671.17872865228,83.13058426831482,2.9007886376053107,62.32253355564365,23,0.0551592571084857,9,0.272831127699401,1
759,9876.560231475483,90.52188026503084,2.13526615744457,73.89589447001356,2,0.0179803574241561,6,0.365124374499906,1
500,10028.120710563093,82.78900472410321,4.249442556096181,83.54766881453618,6,0.0801868693204658,6,0.4837780632716024,1
794,9493.485169308107,99.54876368408024,0.7953259790108317,98.76051854012,23,0.0740150747250998,3,0.3974886991922995,1
502,6044.617222436086,85.4694903074996,2.780110404528344,65.84362799092344,22,0.0404705763848424,2,0.245592855959093,1
188,11231.645008881344,94.32650686952056,4.750195459303597,83.77993462999035,13,0.0888069020462634,5,0.1941300848184449,1
566,6805.813681836336,84.83529014959363,2.244469552514596,78.09496708093202,11,0.0139502888350304,1,0.2310285864866581,1
262,8702.358038028535,97.03162800034474,1.850137162679735,66.80427528048304,23,0.0715581202410695,4,0.3873855448274796,1
458,5243.651648141806,81.57395350390799,3.5331178060675974,83.37879726578453,7,0.0381026226002509,8,0.200592078005511,1
896,6291.982085955206,96.41283120708955,2.832833951305591,61.52526456365891,13,0.0134739985159094,6,0.339569378404421,1
787,13267.39942874558,85.25020580966331,1.006732170676903,72.8731003267632,11,0.047551465101129,8,0.2147075842262104,1
191,5628.728250743863,90.3423586171384,3.745111341195696,85.709676016057,16,0.0321306949360831,6,0.3418235030767248,1
218,9120.55722571838,96.35644147132382,4.1787421543655,66.83018203984786,17,0.003319740856501,6,0.2027272590559708,1
205,11510.290492608128,85.51133552618357,1.1302905171152142,99.40038991317786,15,0.0679588484394616,6,0.1523627747389496,1
645,11672.786492413114,85.96901322295521,2.9975408891368307,83.69898590254459,12,0.0060051661289753,0,0.4247122093063303,0
101,12588.974814793375,91.38964776273184,2.244048522349245,72.08764107712207,2,0.0409399635208804,8,0.2244946063782473,1
240,15185.99906743456,83.29050744785624,2.421059392952768,61.72879749019829,17,0.0737613962951783,3,0.2912009917433241,1
537,9333.274083637483,89.21345583309986,0.7400307335233258,62.47900143958078,0,0.0434146128658228,0,0.4659155453192832,1
558,13855.215356881594,89.11299098879755,2.655683265535761,87.88559255783133,15,0.0309209532318356,5,0.316411608349838,1
189,19869.918523463308,80.99720292798328,2.954696666256329,85.54893635268024,17,0.049183910435234,6,0.2723550474208581,1
737,10926.96361417255,98.53170766436762,1.2410161812828728,73.68380023037703,12,0.0850264990837874,4,0.2798820579534709,1
452,15165.848618019809,84.20094674584139,2.8072544048309847,63.65666196458071,14,0.0513208456650037,8,0.4113772453173289,1
791,16834.7773988119,84.86359960528452,3.0849281735141503,95.72826354203367,4,0.051488474543298,5,0.453675691119913,1
915,18194.022450676428,96.8157014387823,3.260558419840657,76.53250245604441,1,0.0714017310810676,7,0.2506073404198685,1
376,12315.006029318967,97.35404195838478,1.3641889710155184,95.0518656196594,21,0.0757093907072175,9,0.1254634075670564,1
308,14102.704333102089,84.47205096647342,3.1826212776344067,96.81084790406156,0,0.0671606191101471,9,0.2650013855600517,1
599,13300.567846246578,85.37723089958013,4.7230792390610095,82.42034936311893,0,0.0152496617776509,4,0.4013475827910909,1
987,17649.892516818247,96.90659951377454,2.679543060224562,63.16578673112838,5,0.0557183714330496,1,0.2528098550957674,1
303,16752.043400739014,94.0787333406903,4.16753499642691,79.90987267825504,7,0.0809741290355181,6,0.1885323250510869,1
328,14356.146272960135,88.83707416182128,0.8344889255911108,69.08127337129075,23,0.0632571980795334,5,0.2680639589466592,1
517,16729.399657369388,83.0968278929491,1.2885093156475187,73.95448387081092,6,0.0924982773071187,8,0.4151457000791044,1
904,7545.926428653847,98.06547244477828,1.7337823588015997,87.17435159686586,2,0.002568384305614,7,0.3668031561017663,1
704,6189.204269467877,82.38543344079487,2.393420934994073,99.7624793353244,4,0.0079734275095082,2,0.2816483932593348,0
376,12821.68533565384,99.747369446244,4.289747135276224,65.62973453564612,21,0.0710693545748883,2,0.4536681679571259,1
267,17409.53224605869,83.82554742074794,3.4779431962732814,96.6729316809368,15,0.0157234404437903,4,0.4640931240614047,1
394,15526.07410815886,96.3580835366488,4.9030550248292775,62.27811469182725,2,0.0697006512994827,8,0.37223793784824,1
446,16276.204885937606,87.12387886922758,3.986247301742037,93.19672123947836,2,0.0562815619817792,0,0.4368964556302805,1
246,5800.219954833466,81.45472523554393,1.7038033580924,85.7682192736277,10,0.0774480887284678,9,0.2819558649876614,0
748,8318.58044669096,83.65845851924169,2.0116123029801027,96.90779935817469,16,0.0700674414594557,4,0.1956621595722234,1
226,13233.092023138996,91.4481545193553,1.3806434268636782,87.54048753638253,20,0.0763103145429956,2,0.1285700611731457,1
806,13654.724186265228,90.95232201307496,2.499720630354792,82.37608463592963,18,0.0266082831971245,0,0.1394512094880984,1
233,15381.104705365531,87.4367356913284,4.290123133396554,73.3382808212659,9,0.0400743364997274,5,0.2417873954777048,1
216,19460.26110676553,82.59714026835762,1.0909546239394283,95.11766255998424,21,0.0685040509022406,4,0.3816163949754616,1
338,7257.084065089963,83.97859559590077,4.420728084278276,87.11992060970339,22,0.0525857373181419,9,0.2570045464062264,1
484,12467.187620514353,91.57083636407064,2.5298423232118683,64.7719832240725,19,0.0731492218376343,2,0.4191009800383602,1
350,5154.26743903538,95.05454275651952,1.781601684122979,74.11073863427823,22,0.0852529719309547,5,0.3294565860160187,1
107,17106.063558000547,81.45044633908962,0.7933676098311097,64.92938672039216,21,0.0239843278509538,1,0.4719748812989623,1
157,17582.807928561033,95.92137050793876,1.3221266572012225,72.9846896924591,3,0.0038683260898,6,0.2251876240620904,1
714,8202.670494660078,97.30142198750788,3.185855873530209,95.17293699478878,2,0.0584326434463386,4,0.366682813893912,1
777,17862.959116278857,95.13077166990614,1.9786647336262464,73.9418660641351,22,0.0688367620743317,1,0.2809299315530214,1
588,12689.821297175791,86.41467164623143,4.408826767296624,98.88626038139,4,0.0861283431989564,7,0.358197076944575,1
203,18706.82665809889,98.82557857813596,3.0356171321578334,83.71408019568887,10,0.0938018601851428,8,0.3391551242478967,1
257,14161.701066136524,90.90855900423426,0.8638106073946429,92.53373316180434,19,0.0887529056010721,5,0.447563537560591,1
613,12505.39169323341,93.23720624430013,3.919987212489358,72.76381359491953,11,0.0479430759937862,0,0.4656768309611532,1
395,10017.669331128982,97.3906734362996,3.8410590389610046,72.37024441893142,4,0.0232740147390827,4,0.2498752082907578,1
477,8309.765894326227,97.09137328065282,0.7098615520771567,73.69890224943316,13,0.0589273030624045,8,0.1603718162451677,1
140,16390.973936269456,91.64140262248446,3.670637144600076,94.24520881412184,15,0.0849775486362224,0,0.4759349125029923,1
912,7002.199586239157,87.99966036587136,4.314565390829975,60.53776175933665,15,0.0214079421456268,9,0.2007539978119147,1
480,8553.859908450851,92.85604100324164,2.305964497735508,97.49868751254978,0,0.0872905467538919,1,0.4499730506296472,0
524,11755.255786711892,87.55593647818823,2.411075712636322,61.37452116867444,11,0.0557976850286288,9,0.4070468175590539,0
929,9028.00634101411,99.03404812781072,2.312391284363489,88.62556944267837,20,0.046370139745823,1,0.3689551701846514,1
948,17081.484939499795,98.11164275146264,2.5063233538942296,67.83300195420631,10,0.0181408117305543,1,0.1255581394397373,1
203,11284.546606692866,99.0042241173086,3.2864356626342035,61.90449513709952,14,0.0067801443711511,9,0.2298491564199489,1
336,8168.477472093965,91.2632877690791,2.2626264897987776,81.17931529517577,4,0.038727908715946,5,0.3646517877526618,0
287,18090.953757269028,84.56662504737221,4.524363019933917,78.64760920622135,13,0.0609392716379723,9,0.2855558348485137,1
848,10329.796227108316,89.06832461248536,1.919701429170008,94.4922094630668,5,0.0821902251647863,7,0.2007241401815517,1
754,11994.491194097282,89.30973944879399,2.7730252331180347,85.74535152478482,21,0.0135607782741338,1,0.207856544522008,1
406,6998.14886204943,89.38354992185543,4.478315492370791,94.84057149574996,5,0.0961909144436601,4,0.1550436688247846,1
802,7702.379715989289,93.09882209134643,3.121482633730701,74.51280121885326,23,0.0076965844223155,1,0.3221695013688428,0
775,12346.788019823613,88.82548673500138,4.084614230068163,73.96074850169772,12,0.0422804630490444,1,0.2743073231624138,0
539,16023.887710923413,83.73545056462258,3.555667244400979,87.7954834322912,14,0.0291044713672201,2,0.2065034722051033,1
851,6806.710099948481,99.22835155693149,2.9873635141851658,99.0332755913083,7,0.0913785832523918,8,0.4056684106618374,1
475,17512.168955010136,87.50642691546028,2.696270703213483,86.20929938305376,0,0.0308979053605009,8,0.308764772110733,0
958,11260.92173493722,84.60168983714951,3.093032353000704,83.08808944503829,18,0.0091922537738716,3,0.3302935830215026,1
264,9156.038745700997,98.91347074101608,1.9543540317430703,77.12191167768299,22,0.090563487143636,4,0.3939749660597345,1
597,17587.70592470448,84.61958621056127,1.3758334124145108,78.12693647575529,18,0.0320327107865225,2,0.2962678874766856,1
849,13707.01401490544,95.09654916724662,2.879623481705449,73.15332187524761,17,0.0075071292578716,0,0.3871069338807896,1
271,13568.90704905646,84.53517234801032,3.682118830710589,88.97841693005647,6,0.0894926515139504,8,0.1286763521181727,1
900,6040.911288562751,89.92590251001279,2.387254270857752,81.791184614804,3,0.0778281629011766,9,0.2283614669233059,1
560,15111.954433040944,90.84030596959452,2.371624398197222,79.03175166938944,16,0.0613553041841404,2,0.4073838913062522,1
491,5674.952318531366,91.46983527781951,1.2794163384196042,98.59292501888991,23,0.0590751451560577,8,0.4632127942578617,1
847,13928.192511903122,89.41632838731796,3.4855624535724163,99.10461470095012,7,0.0135172274084518,8,0.1570857938912424,1
581,5758.596557363433,98.75409230758736,3.55257783254759,80.11374842572542,16,0.0786233195129001,0,0.4981922391687036,1
897,8581.943170723089,85.57388631857052,1.378285767680028,68.00883743154664,12,0.0898359018919862,8,0.4271153079121402,1
464,6580.473833762847,92.53605260129687,0.6039808375436612,76.66527400477646,1,0.0301151413457576,3,0.2900343634242778,0
972,12499.384879471829,83.86894456023875,1.4354975934724867,99.19212652416618,2,0.0488849552036709,6,0.3222011806127252,1
412,14850.94227082412,90.4366175061038,1.2115969057371403,81.06062466086522,16,0.0924690935693931,3,0.3252308380189884,1
771,10082.35223634211,95.66580184877732,1.4191914124985243,68.16034546043068,23,0.0577128891187463,6,0.4522459854746521,0
630,15167.198004650663,87.51642438015882,2.491650604960064,99.40135380023838,14,0.009360773723572,0,0.3297489990180734,1
522,13200.158973459676,85.0450566771034,4.700859407224838,96.23442255170109,23,0.065158660026819,7,0.3730767841266883,0
343,11102.072014275856,84.30538091571668,0.9702840318922584,63.09086905068708,23,0.0605216717135091,5,0.1955195386009414,1
372,10696.272843789762,98.21668453979508,3.468791895173407,97.69044694634243,2,0.0805147578155701,1,0.1002595478308897,1
584,14659.348691714204,94.92627625138154,3.618091182056364,64.35229560920263,3,0.0446179584830493,4,0.158425645974221,1
848,10232.47861187945,95.14938101446208,4.946305738825174,85.93695727086315,21,0.0787919537376143,4,0.2648574902922886,1
716,6270.3251281296025,92.01914389994994,1.5182131314129583,75.7298585916815,22,0.0979132129393341,6,0.1744024931734048,1
365,6602.010560035455,87.06954950256758,1.2738668082959432,67.01286713514396,21,0.0477720369030637,4,0.2304788475226595,1
330,17881.464190242084,99.37629381155608,3.333526933369493,65.88279618201373,19,0.0580172090835273,4,0.3984133257719155,1
737,6191.098769645443,91.52977806279732,0.9362812668202162,65.3949938563219,15,0.0551761559166878,1,0.1123970319763339,1
191,15147.019058395434,88.91651099654032,3.2430584025430886,93.261398897875,8,0.0365138368258729,5,0.3544340577888936,1
817,11740.24613059463,94.63745474573,2.6346768798857854,61.59728757062437,1,0.0831337662480509,1,0.3051606611574453,1
449,17412.59479809832,93.94863234474386,4.8641935335846815,67.84557398935486,0,0.0850938841233116,2,0.2888711530590034,1
982,11456.411154814854,97.78001221629331,3.725589725147168,64.28943207078095,6,0.0825460884811196,1,0.4382398136577923,1
534,8890.023459756418,90.01239064667863,3.4509978580288108,74.55521574507533,16,0.056528688834803,1,0.4831081695567197,1
625,17021.686643344307,92.30695681257149,1.956099218177804,75.93025636628046,19,0.0301434754360157,5,0.3808173008569748,1
792,11167.857138042367,84.15647682917671,4.087665615416483,87.16510949603493,17,0.050953625376945,7,0.1126755398165278,1
408,15087.608940104736,93.80150708377596,2.5237728874570187,90.2711922791415,20,0.070752566833498,5,0.2703426207239702,1
899,12290.007406964043,93.11019943692224,1.1722304604705256,97.95526499597857,11,0.0247850113875934,6,0.4282996097645156,1
179,14381.501752498902,96.324557037256,4.358366809928604,81.13378773746217,14,0.0484508890513771,1,0.1784995355981574,1
229,5921.694351961813,86.5388420050939,2.534459925939414,62.01451995973584,22,0.0745201091117849,5,0.3646170903666207,1
212,11437.242379374828,89.89965589424922,3.455700379313945,98.16552317535238,13,0.0878986144676439,5,0.336869995736965,1
191,9334.527873815878,85.14237007997389,4.014199309057224,89.42232793071668,10,0.0232287927635542,7,0.2006357576283379,1
534,7145.016839985896,98.62980773837852,1.9837047893639164,78.60694786626553,4,0.0879793235238471,4,0.2964510257023743,0
695,5937.894436142686,84.80490036928607,4.418646911490281,95.24756947577237,17,0.003551092757056,8,0.3380466259786713,1
670,15995.001608339348,83.83042644100297,2.6750943637650453,72.20436760848328,18,0.0413234650218165,0,0.4640789523186209,1
766,15925.56281509469,90.36647846079649,0.954844215672842,67.69166892924319,14,0.0278159703421643,7,0.4006135644818847,1
656,7470.595301484438,97.7484907074072,4.335644071679196,81.80942873302297,18,0.0894111180878139,4,0.2803505443110927,1
990,9071.140706700717,97.73190883004796,1.7358659591764232,78.04821632849587,3,0.0728555806229938,9,0.392391537347848,1
542,14124.792500116577,85.837343540728,2.752227027844762,86.40690566587827,2,0.0017630192152645,0,0.1749654405762134,0
202,15326.075277382051,81.82706485447112,3.445796731086748,68.68986289923521,5,0.0395185507637865,4,0.3586020028824725,1
922,18111.076599577777,81.5542483678345,3.938056815495744,91.90262210138089,7,0.0851608700470299,6,0.255469866264109,1
808,5117.623861578752,83.44772724210333,4.240958320783624,65.48412752297314,15,0.0275049288592393,1,0.3401433920962156,1
780,16918.674180502854,96.23254028889708,3.4530795196176136,78.76979783482159,14,0.0947035694146212,9,0.1314183667892466,1
455,9627.02422234226,84.38118346119766,4.85293627503766,64.53842006099076,13,0.0405752123954232,5,0.3623457656459571,1
441,16670.694597247988,89.10657499617204,4.7006275637640105,90.1815813078155,5,0.0402799615945705,9,0.2423828653729046,1
247,17573.456316227006,90.40647252382772,0.907634108957458,88.89217317318155,8,0.0366047125213178,7,0.4717966276959275,0
491,6723.994955893502,98.3019690898006,1.4110798263747413,76.37985113382207,15,0.0033873322667823,1,0.204521433962326,1
938,12687.539731554974,80.21026449083307,3.6219106415708384,90.7692481416575,20,0.0529558127350685,4,0.10252883581706,1
294,19502.68249698928,81.25814952036048,3.4122180250713083,77.86886223959495,2,0.0007925458007427,2,0.2301764527314435,1
193,10209.155585457616,91.87369239817468,4.676975580414175,99.3303044384628,22,0.0384429304280169,7,0.2549236792229553,1
543,18749.52853761811,96.41015008464218,3.7086269103009353,87.57355288800332,12,0.0732765681093413,7,0.2189851109768315,1
833,17349.098190200453,82.1226003861804,1.0071403719724634,92.41212549333883,15,0.0871335117671106,4,0.3821532220001993,1
820,13913.627409628958,86.0656205213089,2.60627388257959,94.22498264703508,10,0.0628224476477582,0,0.4120489092243953,1
